betroffene_anlage,entry_type,primaerenergieart,max_dispatched_mw,rank,score,cand_id,cand_name,cand_fueltype,cand_capacity,cand_lat,cand_lon
Auslaendische-Netzreserve,individual,Sonstiges,352.0,10,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Auslaendische-Netzreserve,individual,Sonstiges,352.0,11,54.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
Auslaendische-Netzreserve,individual,Sonstiges,352.0,12,54.0,23136,Stade,Nuclear,672.0,53.6197,9.5308
Auslaendische-Netzreserve,individual,Sonstiges,352.0,13,51.4,148022,Windpark Hohe See,Wind,521.8500000000001,54.43927183098591,6.332703647887324
Auslaendische-Netzreserve,individual,Sonstiges,352.0,14,50.0,727,Reuter West,Hard Coal,688.0,52.53207166666667,13.241943999999998
Auslaendische-Netzreserve,individual,Sonstiges,352.0,15,50.0,54091,Butendiek,Wind,288.00000000000006,55.0164956125,7.7741169625
Auslaendische-Netzreserve,individual,Sonstiges,352.0,16,50.0,60038,Eco Three,Battery,300.0,51.9105,11.6375
Auslaendische-Netzreserve,individual,Sonstiges,352.0,17,49.6,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Auslaendische-Netzreserve,individual,Sonstiges,352.0,18,49.1,315,Janschwalde,Lignite,3000.0,51.835981,14.453465
Auslaendische-Netzreserve,individual,Sonstiges,352.0,19,49.1,3307,Emsland Kke,Nuclear,1336.0,52.472897,7.32414
Auslaendische-Netzreserve,individual,Sonstiges,352.0,20,49.1,92562,Nordsee One,Wind,332.09999999999985,53.98087950000001,6.81654687037037
MEAS,individual,Sonstiges,0.0,1,80.0,94328,Omeras,Solar,0.1331999999999999,50.562,12.745
MEAS,individual,Sonstiges,0.0,2,77.1,2902,Massbach Poppenlauer,Solar,8.1,50.207782,10.225095
MEAS,individual,Sonstiges,0.0,3,77.1,4411,Solarpark Meschede Enste,Solar,3.52,51.359086,8.246817
MEAS,individual,Sonstiges,0.0,4,77.1,30239,Anlage Maschinenhalle,Solar,0.23424,50.06277,11.45352
MEAS,individual,Sonstiges,0.0,5,77.1,30240,Anlage Maschinenhalle Werkstatt,Solar,0.208,48.640276,12.010241
MEAS,individual,Sonstiges,0.0,6,77.1,30241,Anlage Maststall,Solar,0.13,51.626625,6.37969
MEAS,individual,Sonstiges,0.0,7,77.1,42901,Bhkw East Hotel,Natural Gas,0.1374,53.551159,9.965869
MEAS,individual,Sonstiges,0.0,8,77.1,45032,Bhkw Maschinenraum,Biogas,0.265,51.352185,8.821992
MEAS,individual,Sonstiges,0.0,9,77.1,45033,Bhkw Maselake,Natural Gas,0.979,52.561061,13.220261
MEAS,individual,Sonstiges,0.0,10,77.1,45034,Bhkw Master,Natural Gas,0.14,50.140334,8.917286
MEAS,individual,Sonstiges,0.0,11,77.1,45069,Bhkw Meschede Feldstr,Natural Gas,0.14,51.344055,8.295147
MEAS,individual,Sonstiges,0.0,12,77.1,45070,Bhkw Messe Erfurt Gmbh,Natural Gas,0.138094,50.960441,10.990037
MEAS,individual,Sonstiges,0.0,13,77.1,45071,Bhkw Messe Munchen,Natural Gas,1.42,48.134686,11.670802
MEAS,individual,Sonstiges,0.0,14,77.1,45072,Bhkw Mestemacher,Natural Gas,0.819,51.900208,8.40012
MEAS,individual,Sonstiges,0.0,15,77.1,50303,Biogasanlage Schach Andreas,Biogas,0.15,48.52403,9.889993
MEAS,individual,Sonstiges,0.0,16,77.1,59813,Eas Deining,Solar,0.22982,49.230995,11.558845
MEAS,individual,Sonstiges,0.0,17,77.1,59814,Eas Scheune,Solar,0.204,51.726695,11.332867
MEAS,individual,Sonstiges,0.0,18,77.1,59815,Eastend,Biogas,0.11,54.384851,8.961293
MEAS,individual,Sonstiges,0.0,19,77.1,62769,Essich Andreas,Solar,0.438,49.845,7.679
MEAS,individual,Sonstiges,0.0,20,77.1,65574,Freiflache Maschinengebaude,Solar,0.55,51.880343,12.422615
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,1,90.0,8622,Ingolstadt,Oil,720.0,48.761882,11.50246
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,2,54.4,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,3,54.4,1283,Gersteinwerk,Hard Coal,665.5,51.673532,7.720513
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,4,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,5,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,6,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,7,51.9,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,8,51.5,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,9,51.4,272,Neurath,Lignite,4211.0,51.037649,6.612286
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,10,51.4,728,Farge,Hard Coal,350.0,53.198738,8.519465
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,11,51.4,1149,West,Hard Coal,277.0,52.4424555,10.762681
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,12,51.3,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,13,50.9,2681,Kiel Phase,Hard Coal,354.0,54.338671,10.176885
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,14,50.8,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,15,50.0,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,16,50.0,727,Reuter West,Hard Coal,688.0,52.53207166666667,13.241943999999998
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,17,50.0,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,18,49.1,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,19,48.9,1247,Gustav Knepper,Hard Coal,363.9,51.5685,7.349061
Reservekraftwerk Ingolstadt 3,individual,Konventionell,375.0,20,48.1,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,1,90.0,8622,Ingolstadt,Oil,720.0,48.761882,11.50246
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,2,54.4,691,Gersteinwerk,Natural Gas,1388.0,51.67324,7.710467
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,3,54.4,1283,Gersteinwerk,Hard Coal,665.5,51.673532,7.720513
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,4,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,5,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,6,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,7,51.9,723,Trianel Gaskraftwerk Hamm,Natural Gas,890.0,51.673559,7.9289665
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,8,51.5,265,Altbach Deizisau,Hard Coal,756.0,48.718902,9.3713815
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,9,51.4,272,Neurath,Lignite,4211.0,51.037649,6.612286
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,10,51.4,728,Farge,Hard Coal,350.0,53.198738,8.519465
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,11,51.4,1149,West,Hard Coal,277.0,52.4424555,10.762681
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,12,51.3,264,Weiher,Hard Coal,655.6,49.333966,7.028434
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,13,50.9,2681,Kiel Phase,Hard Coal,354.0,54.338671,10.176885
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,14,50.8,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,15,50.0,318,Heilbronn,Hard Coal,1028.0,49.17505666666667,9.207873333333334
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,16,50.0,727,Reuter West,Hard Coal,688.0,52.53207166666667,13.241943999999998
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,17,50.0,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,18,49.1,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,19,48.9,1247,Gustav Knepper,Hard Coal,363.9,51.5685,7.349061
Reservekraftwerk Ingolstadt 4,individual,Konventionell,386.0,20,48.1,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Hannover (GKH) 1,individual,Konventionell,195.0,1,67.5,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Hannover (GKH) 1,individual,Konventionell,195.0,2,60.0,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
Hannover (GKH) 1,individual,Konventionell,195.0,3,57.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
Hannover (GKH) 1,individual,Konventionell,195.0,4,54.0,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
Hannover (GKH) 1,individual,Konventionell,195.0,5,52.6,1156,Franken,Natural Gas,823.0,49.42092,11.00767
Hannover (GKH) 1,individual,Konventionell,195.0,6,51.3,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
Hannover (GKH) 1,individual,Konventionell,195.0,7,51.3,70389,Gud Niehl Rheinenergie,Other,147.0,50.974163,6.988033
Hannover (GKH) 1,individual,Konventionell,195.0,8,50.0,22272,Schwandorf,Hard Coal,300.0,49.303104,12.077386
Hannover (GKH) 1,individual,Konventionell,195.0,9,50.0,25002,Wilhelmshaven On,Hard Coal,788.1,53.565866,8.146202
Hannover (GKH) 1,individual,Konventionell,195.0,10,48.9,317,Herne,Hard Coal,435.0,51.549201,7.18396
Hannover (GKH) 1,individual,Konventionell,195.0,11,48.9,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Hannover (GKH) 1,individual,Konventionell,195.0,12,47.5,1118,Hamborn,Natural Gas,385.9,51.49151700000001,6.742047
Hannover (GKH) 1,individual,Konventionell,195.0,13,47.4,165499,Scholven Buer Scholven,Hard Coal,2220.0,51.6024,7.0099
Hannover (GKH) 1,individual,Konventionell,195.0,14,47.1,738,Luftspeicher Gasturbinenkraftwerk Huntorf,Natural Gas,321.0,53.195932,8.388178
Hannover (GKH) 1,individual,Konventionell,195.0,15,46.2,1162,Chemnitz Nord,Lignite,150.504,50.857633,12.922641
Hannover (GKH) 1,individual,Konventionell,195.0,16,45.5,18296,Mainova West,Natural Gas,211.5,50.098779,8.655656
Hannover (GKH) 1,individual,Konventionell,195.0,17,45.0,1083,Grosskraftwerk Mannheim,Hard Coal,1983.0,49.446975,8.492516
Hannover (GKH) 1,individual,Konventionell,195.0,18,45.0,1154,Gasturbinen Nossener Brucke,Natural Gas,186.0,51.042464,13.707669
Hannover (GKH) 1,individual,Konventionell,195.0,19,45.0,313,Lippendorf,Lignite,1782.0,51.1769265,12.376704
Hannover (GKH) 1,individual,Konventionell,195.0,20,45.0,1159,Gt,Natural Gas,185.694,51.68910666666667,7.082423666666666
München Nord 2,individual,Konventionell,158.0,1,90.0,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
München Nord 2,individual,Konventionell,158.0,2,90.0,6137,Nord,Hard Coal,122.0,52.4326245,10.7861795
München Nord 2,individual,Konventionell,158.0,3,90.0,92439,Nord,Other,119.5,49.494936,8.434017
München Nord 2,individual,Konventionell,158.0,4,85.5,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
München Nord 2,individual,Konventionell,158.0,5,85.5,3267,Bonn Nord Gud Anlage,Natural Gas,133.186,50.73341333333334,7.079467333333334
München Nord 2,individual,Konventionell,158.0,6,66.7,1162,Chemnitz Nord,Lignite,150.504,50.857633,12.922641
München Nord 2,individual,Konventionell,158.0,7,60.0,8635,Gt,Natural Gas,381.3,50.027031,8.2409
München Nord 2,individual,Konventionell,158.0,8,57.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
München Nord 2,individual,Konventionell,158.0,9,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
München Nord 2,individual,Konventionell,158.0,10,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
München Nord 2,individual,Konventionell,158.0,11,54.0,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
München Nord 2,individual,Konventionell,158.0,12,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
München Nord 2,individual,Konventionell,158.0,13,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
München Nord 2,individual,Konventionell,158.0,14,51.4,738,Luftspeicher Gasturbinenkraftwerk Huntorf,Natural Gas,321.0,53.195932,8.388178
München Nord 2,individual,Konventionell,158.0,15,51.4,1154,Gasturbinen Nossener Brucke,Natural Gas,186.0,51.042464,13.707669
München Nord 2,individual,Konventionell,158.0,16,51.4,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
München Nord 2,individual,Konventionell,158.0,17,51.4,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
München Nord 2,individual,Konventionell,158.0,18,48.0,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
München Nord 2,individual,Konventionell,158.0,19,47.5,1171,Leipzig Nord,Natural Gas,181.0,51.351555600000005,12.3777212
München Nord 2,individual,Konventionell,158.0,20,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
SW Hannover KW-Pool,individual,Konventionell,90.0,1,64.1,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
SW Hannover KW-Pool,individual,Konventionell,90.0,2,60.0,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
SW Hannover KW-Pool,individual,Konventionell,90.0,3,56.8,690,Swm Freimann,Natural Gas,105.219,48.189,11.596
SW Hannover KW-Pool,individual,Konventionell,90.0,4,54.4,3228,Swd Kwl Gte,Natural Gas,826.4,51.222827,6.731094
SW Hannover KW-Pool,individual,Konventionell,90.0,5,54.0,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
SW Hannover KW-Pool,individual,Konventionell,90.0,6,54.0,8636,Swd Kwf Gtkw,Oil,86.2,51.225419,6.815135
SW Hannover KW-Pool,individual,Konventionell,90.0,7,54.0,136212,Swd Kwf,Waste,102.6,51.225419,6.815135
SW Hannover KW-Pool,individual,Konventionell,90.0,8,51.4,88576,Modul,Natural Gas,78.304,51.40676423529412,6.749982411764706
SW Hannover KW-Pool,individual,Konventionell,90.0,9,51.3,1118,Hamborn,Natural Gas,385.9,51.49151700000001,6.742047
SW Hannover KW-Pool,individual,Konventionell,90.0,10,51.3,82607,Kwk Anlage,Natural Gas,64.0,47.808151,10.902341
SW Hannover KW-Pool,individual,Konventionell,90.0,11,50.0,22272,Schwandorf,Hard Coal,300.0,49.303104,12.077386
SW Hannover KW-Pool,individual,Konventionell,90.0,12,49.1,3230,Swm Sued Gud,Natural Gas,915.4,48.111831124999995,11.5523455
SW Hannover KW-Pool,individual,Konventionell,90.0,13,46.6,1156,Franken,Natural Gas,823.0,49.42092,11.00767
SW Hannover KW-Pool,individual,Konventionell,90.0,14,46.6,3304,Eltmann,Natural Gas,75.185,49.984,10.654
SW Hannover KW-Pool,individual,Konventionell,90.0,15,45.6,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
SW Hannover KW-Pool,individual,Konventionell,90.0,16,45.6,4170,Scholven,Natural Gas,108.0,51.60242,7.009876
SW Hannover KW-Pool,individual,Konventionell,90.0,17,45.6,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
SW Hannover KW-Pool,individual,Konventionell,90.0,18,45.0,18296,Mainova West,Natural Gas,211.5,50.098779,8.655656
SW Hannover KW-Pool,individual,Konventionell,90.0,19,45.0,1281,Voerde,Hard Coal,2234.0,51.578182,6.683641
SW Hannover KW-Pool,individual,Konventionell,90.0,20,45.0,3253,Wd Ndr,Natural Gas,70.0,50.086,8.628
München Süd GT 62,individual,Konventionell,110.0,1,90.0,8635,Gt,Natural Gas,381.3,50.027031,8.2409
München Süd GT 62,individual,Konventionell,110.0,2,54.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
München Süd GT 62,individual,Konventionell,110.0,3,54.0,317,Herne,Hard Coal,435.0,51.549201,7.18396
München Süd GT 62,individual,Konventionell,110.0,4,54.0,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
München Süd GT 62,individual,Konventionell,110.0,5,54.0,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
München Süd GT 62,individual,Konventionell,110.0,6,54.0,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
München Süd GT 62,individual,Konventionell,110.0,7,52.6,2680,Ensdorf,Hard Coal,430.389,49.29309866666667,6.772334999999999
München Süd GT 62,individual,Konventionell,110.0,8,51.4,165496,Mannheim,Hard Coal,2586.0,49.447,8.4925
München Süd GT 62,individual,Konventionell,110.0,9,48.9,1148,Gud Niehl Rheinenergie,Natural Gas,727.0,50.974163,6.988567666666666
München Süd GT 62,individual,Konventionell,110.0,10,48.0,269,Scholven,Hard Coal,760.0,51.599970000000006,7.00565
München Süd GT 62,individual,Konventionell,110.0,11,48.0,3276,Rostock Marienehe,Natural Gas,108.0,54.1256,12.083541000000002
München Süd GT 62,individual,Konventionell,110.0,12,48.0,4170,Scholven,Natural Gas,108.0,51.60242,7.009876
München Süd GT 62,individual,Konventionell,110.0,13,46.7,1162,Chemnitz Nord,Lignite,150.504,50.857633,12.922641
München Süd GT 62,individual,Konventionell,110.0,14,46.7,3298,Motor Chemnitz Nord,Natural Gas,87.766,50.854711,12.919515
München Süd GT 62,individual,Konventionell,110.0,15,46.6,8636,Swd Kwf Gtkw,Oil,86.2,51.225419,6.815135
München Süd GT 62,individual,Konventionell,110.0,16,46.6,136212,Swd Kwf,Waste,102.6,51.225419,6.815135
München Süd GT 62,individual,Konventionell,110.0,17,45.0,316,Heyden,Hard Coal,875.0,52.379,8.997
München Süd GT 62,individual,Konventionell,110.0,18,45.0,1080,Wd Ffw,Hard Coal,123.0,50.099,8.653
München Süd GT 62,individual,Konventionell,110.0,19,45.0,1086,Gud West,Natural Gas,202.0,52.444229,10.7581265
München Süd GT 62,individual,Konventionell,110.0,20,45.0,1149,West,Hard Coal,277.0,52.4424555,10.762681
Linden GKL GT 1,individual,Konventionell,105.0,1,57.0,261,Trianel Kohlekraftwerk Lunen,Hard Coal,746.0,51.612,7.464
Linden GKL GT 1,individual,Konventionell,105.0,2,57.0,316,Heyden,Hard Coal,875.0,52.379,8.997
Linden GKL GT 1,individual,Konventionell,105.0,3,57.0,3297,Jena,Natural Gas,241.875,50.8965754,11.58634
Linden GKL GT 1,individual,Konventionell,105.0,4,54.5,8695,Lunen Ksbg,Hard Coal,520.0,51.614042,7.481345
Linden GKL GT 1,individual,Konventionell,105.0,5,54.3,5072,Dillingen,Natural Gas,115.0,49.3512,6.7509
Linden GKL GT 1,individual,Konventionell,105.0,6,54.0,257,Zolling,Hard Coal,472.0,48.455489,11.796122
Linden GKL GT 1,individual,Konventionell,105.0,7,54.0,165502,Voelklingen Fenne Model,Hard Coal,233.0,49.2491,6.879
Linden GKL GT 1,individual,Konventionell,105.0,8,52.5,3317,Sammelschienen Gas Und Dampfturbinen,Natural Gas,112.719,49.827814,9.152091
Linden GKL GT 1,individual,Konventionell,105.0,9,52.2,256,Klingenberg,Natural Gas,164.0,52.48818133333333,13.496248333333334
Linden GKL GT 1,individual,Konventionell,105.0,10,51.4,3640,Uer,Natural Gas,74.5,51.368132,6.66235
Linden GKL GT 1,individual,Konventionell,105.0,11,51.4,10324,Berlin Klingenberg,Natural Gas,188.0,52.489993,13.495988
Linden GKL GT 1,individual,Konventionell,105.0,12,51.3,325,Datteln,Hard Coal,1052.0,51.63313,7.34248
Linden GKL GT 1,individual,Konventionell,105.0,13,51.3,24916,Wehrden,Hard Coal,110.0,49.251873,6.833866
Linden GKL GT 1,individual,Konventionell,105.0,14,50.0,3214,Sindelfingen,Natural Gas,99.602,48.6973658,8.9992082
Linden GKL GT 1,individual,Konventionell,105.0,15,50.0,8644,Gaskraftwerk Landesbergen Gasturbine,Natural Gas,487.0,52.54612,9.115922
Linden GKL GT 1,individual,Konventionell,105.0,16,49.1,1157,Emsland,Natural Gas,1877.0,52.48027,7.305249999999999
Linden GKL GT 1,individual,Konventionell,105.0,17,48.9,317,Herne,Hard Coal,435.0,51.549201,7.18396
Linden GKL GT 1,individual,Konventionell,105.0,18,48.9,665,Fenne,Hard Coal,390.0,49.248932499999995,6.8809705
Linden GKL GT 1,individual,Konventionell,105.0,19,48.9,1117,Gud Herne,Natural Gas,657.0,51.5489,7.18335
Linden GKL GT 1,individual,Konventionell,105.0,20,48.9,1163,Hafen,Hard Coal,303.0,53.124672,8.726764
Zolling GT 1,individual,Konventionell,23.0,1,95.0,257,Zolling,Hard Coal,472.0,48.455489,11.796122
Zolling GT 1,individual,Konventionell,23.0,2,95.0,3238,Zolling Biomasse,Waste,19.5,48.455489,11.796122
Zolling GT 1,individual,Konventionell,23.0,3,95.0,6140,Zolling Gt,Oil,49.0,48.455489,11.796122
Zolling GT 1,individual,Konventionell,23.0,4,85.5,13590,Ds Smith Aschaffenburg Mill,Natural Gas,47.0,49.9882,9.1558
Zolling GT 1,individual,Konventionell,23.0,5,85.5,140148,Warmekraftwerk Zolling,Natural Gas,41.572,48.455489,11.796122
Zolling GT 1,individual,Konventionell,23.0,6,61.1,19217,Mva Stelling Moor,Waste,66.0,53.5842,9.9117
Zolling GT 1,individual,Konventionell,23.0,7,60.0,165502,Voelklingen Fenne Model,Hard Coal,233.0,49.2491,6.879
Zolling GT 1,individual,Konventionell,23.0,8,57.0,44754,Bhkw Kwk Klein,Natural Gas,16.483,50.793913,12.484255
Zolling GT 1,individual,Konventionell,23.0,9,56.2,5072,Dillingen,Natural Gas,115.0,49.3512,6.7509
Zolling GT 1,individual,Konventionell,23.0,10,55.6,1146,Plattling,Natural Gas,117.235,48.800832,12.868396
Zolling GT 1,individual,Konventionell,23.0,11,55.4,1529,Gasturbine Basell Wesseling,Natural Gas,51.9,50.84122,6.965077
Zolling GT 1,individual,Konventionell,23.0,12,55.4,8593,Hhkw Berlin Neukolln,Waste,21.634,52.424479,13.516401
Zolling GT 1,individual,Konventionell,23.0,13,55.4,32536,Basell Wesseling,Oil,90.0,50.839811,6.965477
Zolling GT 1,individual,Konventionell,23.0,14,55.4,57305,Dampfturbine Sudzucker Plattling,Other,21.304,48.787209,12.882653
Zolling GT 1,individual,Konventionell,23.0,15,53.4,8701,Bp Lingen,Natural Gas,66.1,52.56256,7.303027
Zolling GT 1,individual,Konventionell,23.0,16,51.4,3319,Stawag Bhkw Schwarzer Weg,Natural Gas,21.505,50.797493,6.113831
Zolling GT 1,individual,Konventionell,23.0,17,50.0,1282,Werdohl Elverlingsen,Hard Coal,530.0,51.275736,7.707286
Zolling GT 1,individual,Konventionell,23.0,18,50.0,3314,Werdohl Elverlingsen,Oil,196.0,51.275528,7.704482
Zolling GT 1,individual,Konventionell,23.0,19,50.0,10324,Berlin Klingenberg,Natural Gas,188.0,52.489993,13.495988
Zolling GT 1,individual,Konventionell,23.0,20,49.1,78021,In Nea,Oil,54.297999999999995,48.7844894,11.4118402
Zolling GT 2,individual,Konventionell,23.0,1,95.0,257,Zolling,Hard Coal,472.0,48.455489,11.796122
Zolling GT 2,individual,Konventionell,23.0,2,95.0,3238,Zolling Biomasse,Waste,19.5,48.455489,11.796122
Zolling GT 2,individual,Konventionell,23.0,3,95.0,6140,Zolling Gt,Oil,49.0,48.455489,11.796122
Zolling GT 2,individual,Konventionell,23.0,4,85.5,739,Swm Nord,Natural Gas,333.0,48.180641,11.637754
Zolling GT 2,individual,Konventionell,23.0,5,85.5,3225,Ruhrort,Natural Gas,318.3,51.49151700000001,6.742047
Zolling GT 2,individual,Konventionell,23.0,6,85.5,140148,Warmekraftwerk Zolling,Natural Gas,41.572,48.455489,11.796122
Zolling GT 2,individual,Konventionell,23.0,7,61.1,19217,Mva Stelling Moor,Waste,66.0,53.5842,9.9117
Zolling GT 2,individual,Konventionell,23.0,8,60.0,165502,Voelklingen Fenne Model,Hard Coal,233.0,49.2491,6.879
Zolling GT 2,individual,Konventionell,23.0,9,57.0,44754,Bhkw Kwk Klein,Natural Gas,16.483,50.793913,12.484255
Zolling GT 2,individual,Konventionell,23.0,10,56.2,5072,Dillingen,Natural Gas,115.0,49.3512,6.7509
Zolling GT 2,individual,Konventionell,23.0,11,55.6,1146,Plattling,Natural Gas,117.235,48.800832,12.868396
Zolling GT 2,individual,Konventionell,23.0,12,55.4,1529,Gasturbine Basell Wesseling,Natural Gas,51.9,50.84122,6.965077
Zolling GT 2,individual,Konventionell,23.0,13,55.4,8593,Hhkw Berlin Neukolln,Waste,21.634,52.424479,13.516401
Zolling GT 2,individual,Konventionell,23.0,14,55.4,32536,Basell Wesseling,Oil,90.0,50.839811,6.965477
Zolling GT 2,individual,Konventionell,23.0,15,55.4,57305,Dampfturbine Sudzucker Plattling,Other,21.304,48.787209,12.882653
Zolling GT 2,individual,Konventionell,23.0,16,53.4,8701,Bp Lingen,Natural Gas,66.1,52.56256,7.303027
Zolling GT 2,individual,Konventionell,23.0,17,51.4,3319,Stawag Bhkw Schwarzer Weg,Natural Gas,21.505,50.797493,6.113831
Zolling GT 2,individual,Konventionell,23.0,18,50.0,1282,Werdohl Elverlingsen,Hard Coal,530.0,51.275736,7.707286
Zolling GT 2,individual,Konventionell,23.0,19,50.0,3314,Werdohl Elverlingsen,Oil,196.0,51.275528,7.704482
Zolling GT 2,individual,Konventionell,23.0,20,50.0,10324,Berlin Klingenberg,Natural Gas,188.0,52.489993,13.495988
Freimann GT 1,individual,Konventionell,70.0,1,100.0,690,Swm Freimann,Natural Gas,105.219,48.189,11.596
Freimann GT 1,individual,Konventionell,70.0,2,73.7,1156,Franken,Natural Gas,823.0,49.42092,11.00767
Freimann GT 1,individual,Konventionell,70.0,3,67.5,728,Farge,Hard Coal,350.0,53.198738,8.519465
Freimann GT 1,individual,Konventionell,70.0,4,58.8,3304,Eltmann,Natural Gas,75.185,49.984,10.654
Freimann GT 1,individual,Konventionell,70.0,5,57.0,2568,Mainz,Natural Gas,869.0,50.0264,8.2379
Freimann GT 1,individual,Konventionell,70.0,6,56.2,721,Irsching,Natural Gas,1722.0,48.767533,11.580019
Freimann GT 1,individual,Konventionell,70.0,7,54.0,3305,Gud Emden,Natural Gas,52.0,53.340524,7.210348
Freimann GT 1,individual,Konventionell,70.0,8,54.0,21537,Rheinland Refinery,Natural Gas,107.0,50.8556,6.9791
