mastr_id,Anzeigename,norm_name,Energietraeger,Nettonennleistung_MW,Postleitzahl,Ort
SEE970401548961,GuD Steinitz - HKW 2,gud steinitz - hkw 2,Erdgas,5.8,29410,Salzwedel
SEE976877764072,BHKW 2 - GOM 2,bhkw 2 - gom 2,Erdgas,4.207,85356,München-Flughafen
SEE979557966681,BHKW KW5 55,bhkw kw5 55,Erdgas,9.93,55120,Mainz
SEE982412379564,BHKW Hafen - Modul 6,bhkw hafen - modul 6,Erdgas,1.398,59067,Hamm
SEE985412461604,GTS2,gts2,Erdgas,1.1229,49479,Ibbenbüren
SEE989462539771,BESS Groß Laasch,bess groß laasch,Batteriespeicher,13.416,19288,Groß Laasch
SEE981832585265,Walchenseekraftwerk D F3,walchenseekraftwerk d f3,Wasser,18.0,82431,Kochel
SEE982218176312,HKW Buch Dampfturbine,hkw buch dampfturbine,Waerme,5.0,13125,Berlin
SEE983006552202,PSW Markersbach PSS F,psw markersbach pss f,Pumpspeicher,174.2,08352,Raschau-Markersbach
SEE994984344970,Walchenseekraftwerk D F4,walchenseekraftwerk d f4,Wasser,18.0,82431,Kochel
SEE995570780608,BHKW Ford Saarlouis Modul 3,bhkw ford saarlouis modul 3,Erdgas,4.322,66740,Saarlouis
SEE989745723057,Kraftwerk Teufelsbruck MS1,kraftwerk teufelsbruck ms1,Wasser,5.0,83564,Soyen
SEE997585564112,illwerke vkw Rodundwerk II M1,illwerke vkw rodundwerk ii m1,Pumpspeicher,295.0,A-6773,Vandans
SEE988580370860,Turbosatz 4,turbosatz 4,Abfall,1.35,14727,Premnitz
SEE991539102320,Dinslakener Holz-Energiezentrum CTE,dinslakener holz-energiezentrum cte,Biomasse,19.882,46535,Dinslaken
SEE993970035267,BESS - Batteriespeicher,bess - batteriespeicher,Batteriespeicher,3.78,72531,Hohenstein
SEE994027750690,W050-TS_Mercedes-Benz Werk Sindelfingen HKW Turbine 3,w050-ts_mercedes-benz werk sindelfingen hkw turbine 3,Erdgas,4.75,71063,Sindelfingen
SEE999181532861,HKWH Gasturbine 5,hkwh gasturbine 5,Erdgas,5.424,24116,Kiel
SEE900073920406,T5,t5,Steinkohle,20.365,24534,Neumünster
SEE903181060330,BHKW - Hüttenfeld 18,bhkw - hüttenfeld 18,Erdgas,60.0,51427,Bergisch Gladbach
SEE904421343152,Weisweiler E,weisweiler e,Braunkohle,321.0,52249,Eschweiler
SEE905554171988,Hafen Block 6,hafen block 6,Steinkohle,303.0,28237,Bremen
SEE907162822238,Wilhelmshaven 1 DT,wilhelmshaven 1 dt,Steinkohle,715.0,26386,Wilhelmshaven
SEE910102553963,Gasturbinenanlage Castrop-Rauxel,gasturbinenanlage castrop-rauxel,Erdgas,10.0,44579,Castrop-Rauxel
SEE918056935682,"Kraftwerk III, DT310",kraftwerk iii dt310,Erdgas,35.45,45772,Marl
SEE921472787742,illwerke vkw Vermuntwerk M3,illwerke vkw vermuntwerk m3,Wasser,30.0,A-6794,Partenen
SEE921706084241,GT22,gt22,Mineraloelprodukte,29.4,42275,Wuppertal
SEE931736847297,Neurath D,neurath d,Braunkohle,607.0,41517,Grevenbroich
SEE901120268069,"Kraftwerk I, GT11",kraftwerk i gt11,Steinkohle,18.4,45772,Marl
SEE904088512342,Kraftwerk Marbach MAR 3 DT,kraftwerk marbach mar 3 dt,Mineraloelprodukte,263.5,71672,Marbach
SEE904194792843,KWM Block 3,kwm block 3,Steinkohle,690.0,31249,Hohenhameln
SEE905484009146,HKW Charlottenburg Gasturbine 6,hkw charlottenburg gasturbine 6,Mineraloelprodukte,67.0,10589,Berlin
SEE908048039481,HKW Reuter Dampfturbine C,hkw reuter dampfturbine c,Steinkohle,124.0,13599,Berlin
SEE937157344278,Kraftwerk Walheim Block 1,kraftwerk walheim block 1,Steinkohle,96.0,74399,Walheim
SEE941305896496,Turbine 7,turbine 7,Biomasse,14.5,31789,Hameln
SEE941974735591,Rauchgasturbine,rauchgasturbine,Braunkohle,13.0,03052,Cottbus
SEE957900196671,Kraftwerk Marbach GT 2,kraftwerk marbach gt 2,Mineraloelprodukte,77.4,71672,Marbach
SEE959000487536,HKW West Block 1,hkw west block 1,Steinkohle,138.5,38440,Wolfsburg
SEE959837176825,S300 VT2,s300 vt2,Waerme,28.5,67063,Ludwigshafen
SEE901344829220,Bestandsanlage_HKW_Aalen,bestandsanlage_hkw_aalen,Erdgas,15.0,73432,Aalen
SEE904968236689,Kraftwerk Farge,kraftwerk farge,Steinkohle,350.0,28777,Bremen
SEE920837459195,HKW Nord Generator B,hkw nord generator b,Steinkohle,61.0,38440,Wolfsburg
SEE924647197780,Dortmund DT,dortmund dt,Erdgas,11.4,44143,Dortmund
SEE935395375856,Generator 2,generator 2,Erdgas,11.56,31249,Hohenhameln
SEE938923083674,"Kraftwerk I, T14",kraftwerk i t14,Steinkohle,55.56,45772,Marl
SEE939468630132,Heizkraftwerk Leipzig Nord DT83,heizkraftwerk leipzig nord dt83,Waerme,44.414,04105,Leipzig
SEE948546582201,IPH Strom VT2,iph strom vt2,Erdgas,17.38,65929,Frankfurt
SEE950041295098,GTKW Wedel,gtkw wedel,Mineraloelprodukte,51.0,22880,Wedel
SEE964729462818,Kraftwerk Jänschwalde Block F,kraftwerk jänschwalde block f,Braunkohle,500.0,03185,Teichland
SEE965779402670,MHKW Pirmasens Verbrennung,mhkw pirmasens verbrennung,Abfall,15.0,66954,Pirmasens
SEE901786750397,Niederaußem E,niederaußem e,Braunkohle,295.0,50129,Bergheim
SEE907142597378,KWD Bestandsanlage,kwd bestandsanlage,Erdgas,48.279,06130,Halle
SEE923577153439,"Kraftwerk I,  T15",kraftwerk i t15,Steinkohle,68.4,45772,Marl
SEE933685962403,Weisweiler F,weisweiler f,Braunkohle,321.0,52249,Eschweiler
SEE937128904463,ST_BHKW_T9,st_bhkw_t9,Biomasse,17.523,63811,Stockstadt
SEE943690268513,Isar 2,isar 2,Kernenergie,1410.0,84051,Essenbach
SEE945212899878,HKW Wilmersdorf Gasturbine 3,hkw wilmersdorf gasturbine 3,Mineraloelprodukte,92.0,14199,Berlin
SEE952266131625,"Kraftwerk I, KT13",kraftwerk i kt13,Steinkohle,20.514,45772,Marl
SEE963541517812,Irsching 3,irsching 3,Mineraloelprodukte,415.0,85088,Vohburg
SEE977258693776,Wilhelmshaven 1 ZT,wilhelmshaven 1 zt,Steinkohle,140.0,26386,Wilhelmshaven
SEE978327902850,Westfalen E,westfalen e,Steinkohle,763.7,59071,Hamm
SEE917033307511,UER N230 VST4,uer n230 vst4,Erdgas,13.3,47829,Krefeld
SEE923082939436,"HKW Chemnitz Nord II, Block B",hkw chemnitz nord ii block b,Braunkohle,58.172,09114,Chemnitz
SEE925694194494,UPM Augsburg Gaskraftwerk,upm augsburg gaskraftwerk,Erdgas,29.5,86153,Augsburg
SEE927528071629,Gundremmingen C,gundremmingen c,Kernenergie,1288.0,89355,Gundremmingen
SEE934668342441,HKW - K6 DT2,hkw - k6 dt2,Steinkohle,17.4,91052,Erlangen
SEE949123804273,Gasturbine 2 - GuD MPE,gasturbine 2 - gud mpe,Erdgas,14.05,33699,Bielefeld
SEE953373967701,"Kraftwerk I, GT9",kraftwerk i gt9,Steinkohle,15.75,45772,Marl
SEE968950464368,KW Hastedt Block 15,kw hastedt block 15,Steinkohle,119.0,28207,Bremen
SEE973768834586,PSW Niederwartha PSS D,psw niederwartha pss d,Pumpspeicher,19.9,01156,Dresden
SEE978389589440,Walsum 9,walsum 9,Steinkohle,370.0,47179,Duisburg
SEE907150117643,Neurath A,neurath a,Braunkohle,294.0,41517,Grevenbroich
SEE907223904750,SWM HKW Sued GuD1 DT1,swm hkw sued gud1 dt1,Erdgas,79.7,81371,München
SEE923485223774,Fenne MKV Gasturbine,fenne mkv gasturbine,Mineraloelprodukte,34.86,66333,Völklingen
SEE933174373390,PSW Hohenwarte 1 PSS A,psw hohenwarte 1 pss a,Pumpspeicher,29.9,07338,Hohenwarte
SEE933960350956,"HKW Chemnitz Nord II, Block C",hkw chemnitz nord ii block c,Braunkohle,92.332,09114,Chemnitz
SEE934361309352,"Kraftwerk III, GT312",kraftwerk iii gt312,Erdgas,77.567,45772,Marl
SEE934897209904,Wilhelmshaven GT,wilhelmshaven gt,Mineraloelprodukte,56.0,26386,Wilhelmshaven
SEE974753539035,Turbine 6,turbine 6,Steinkohle,26.9,75175,Pforzheim
SEE981220191160,HKW Oberkirch,hkw oberkirch,Steinkohle,18.5,77704,Oberkirch
SEE902840312209,S300 NKT,s300 nkt,Waerme,39.0,67063,Ludwigshafen
SEE907396256311,Solvay Rb TA8,solvay rb ta8,Waerme,28.0,47495,Rheinberg
SEE918337255669,Turbine 6,turbine 6,Waerme,18.0,76187,Karlsruhe
SEE923480721565,A855 GT1,a855 gt1,Erdgas,47.0,67063,Ludwigshafen
SEE930228090937,Niederaußem F,niederaußem f,Braunkohle,299.0,50129,Bergheim
SEE945161671891,HKW Moabit Gasturbine 7,hkw moabit gasturbine 7,Mineraloelprodukte,17.0,13353,Berlin
SEE945959654273,"Kraftwerk II, T26",kraftwerk ii t26,Steinkohle,62.401,45772,Marl
SEE956656118067,HKW Wilmersdorf Gasturbine 2,hkw wilmersdorf gasturbine 2,Mineraloelprodukte,92.0,14199,Berlin
SEE957029086662,illwerke vkw Vermuntwerk M4,illwerke vkw vermuntwerk m4,Wasser,30.0,A-6794,Partenen
SEE984037976906,"Kraftwerk III, GT311",kraftwerk iii gt311,Erdgas,61.127,45772,Marl
SEE989054024678,Scholven FWK,scholven fwk,Steinkohle,70.0,45896,Gelsenkirchen
SEE937052769589,Heyden 4,heyden 4,Steinkohle,875.0,32469,Petershagen
SEE956973616802,LEV KWG G12,lev kwg g12,Steinkohle,17.235,51373,Leverkusen
SEE962845122456,SWD KWF T4,swd kwf t4,Biomasse,48.9,40233,Düsseldorf
SEE963177319026,Turbine 4,turbine 4,Erdgas,16.0,75175,Pforzheim
SEE963909310185,HKW Moabit Gasturbine 5,hkw moabit gasturbine 5,Mineraloelprodukte,17.0,13353,Berlin
SEE969074173341,Ma 3,ma 3,Sonstige Energietraeger (nicht erneuerbar),35.0,38239,Salzgitter
SEE975094128629,HKW Mitte Kessel 12,hkw mitte kessel 12,Erdgas,20.0,38114,Braunschweig
SEE983424047212,HKW GT,hkw gt,Erdgas,24.5,15236,Frankfurt
SEE990357023541,illwerke vkw Vermuntwerk M5,illwerke vkw vermuntwerk m5,Wasser,37.0,A-6794,Partenen
SEE991559435767,"Kraftwerk I, KT5",kraftwerk i kt5,Steinkohle,15.638,45772,Marl
SEE992973663477,Heizkraftwerk Stuttgart-Münster GT 16,heizkraftwerk stuttgart-münster gt 16,Mineraloelprodukte,23.3,70376,Stuttgart
SEE964114029633,Kraftwerk Walheim Block 2,kraftwerk walheim block 2,Steinkohle,148.0,74399,Walheim
SEE967478674402,HKW Wilmersdorf Gasturbine 1,hkw wilmersdorf gasturbine 1,Mineraloelprodukte,92.0,14199,Berlin
SEE972367491114,PSW Niederwartha PSS C,psw niederwartha pss c,Pumpspeicher,19.9,01156,Dresden
SEE972461974179,Heizkraftwerk Hagen-Kabel H5,heizkraftwerk hagen-kabel h5,Erdgas,121.0,58099,Hagen
SEE976414005279,Neurath E,neurath e,Braunkohle,604.0,41517,Grevenbroich
SEE978971638464,Neurath C,neurath c,Braunkohle,292.0,41517,Grevenbroich
SEE990438768378,Dampfturbine 8,dampfturbine 8,Steinkohle,32.9,24939,Flensburg
SEE994549176695,EVA,eva,Grubengas,30.0,49479,Ibbenbüren
SEE997988564504,BKR Gasturbine,bkr gasturbine,Erdgas,11.344,55543,Bad Kreuznach
SEE987407788451,Heizkraftwerk Hagen Kabel H4,heizkraftwerk hagen kabel h4,Erdgas,126.0,58099,Hagen
SEE907933719545,Kraftwerk Herrenhausen Block B,kraftwerk herrenhausen block b,Erdgas,110.0,30419,Hannover
SEE909323889876,Boehringer Ingelheim - 2336 - K8/T7,boehringer ingelheim - 2336 - k8 t7,Biomasse,11.922,55218,Ingelheim
SEE917432813484,HKW West Block 2,hkw west block 2,Steinkohle,138.5,38440,Wolfsburg
SEE944567587799,Emsland A,emsland a,Kernenergie,1336.0,49811,Lingen
SEE946537967655,Hochdruckdampfturbine,hochdruckdampfturbine,Braunkohle,16.0,03052,Cottbus
SEE951462745445,Brokdorf,brokdorf,Kernenergie,1410.0,25576,Brokdorf
SEE985577062814,GKN II,gkn ii,Kernenergie,1310.0,74382,Neckarwestheim
SEE992750539261,Frimmersdorf P,frimmersdorf p,Braunkohle,284.0,41517,Grevenbroich
SEE994761683902,Dortmund GT,dortmund gt,Erdgas,14.0,44143,Dortmund
SEE997842921603,EVE Premnitz,eve premnitz,Abfall,25.0,14727,Premnitz
SEE999848168525,Moorburg Block B,moorburg block b,Steinkohle,800.0,21079,Hamburg
SEE979012663285,Neurath B,neurath b,Braunkohle,294.0,41517,Grevenbroich
SEE988668060393,Turbine 31,turbine 31,Sonstige Energietraeger (nicht erneuerbar),33.6,50769,Köln
SEE996231694999,Dampfturbine WSK Kuhheide 1,dampfturbine wsk kuhheide 1,Abfall,13.3,16303,Schwedt
SEE998469801279,MVB Borsigstraße Holz,mvb borsigstraße holz,Biomasse,18.2,22113,Hamburg
SEE994506958166,PSW Hohenwarte 1 PSS B,psw hohenwarte 1 pss b,Pumpspeicher,29.9,07338,Hohenwarte
SEE996990805407,HKW Mitte Kessel 1,hkw mitte kessel 1,Steinkohle,44.5,38114,Braunschweig
SEE998945127831,Heizkraftwerk II,heizkraftwerk ii,Erdgas,26.38,46145,Oberhausen
SEE999431209765,Frimmersdorf Q,frimmersdorf q,Braunkohle,278.0,41517,Grevenbroich
SEE966083015792,GT21,gt21,Mineraloelprodukte,29.4,42275,Wuppertal
SEE967605837250,Niederaußem C,niederaußem c,Braunkohle,295.0,50129,Bergheim
SEE970816213751,Ibbenbüren B,ibbenbüren b,Steinkohle,794.0,49479,Ibbenbüren
SEE972471937317,Moorburg Block A,moorburg block a,Steinkohle,800.0,21079,Hamburg
SEE985047526785,Kraftwerk Jänschwalde Block E,kraftwerk jänschwalde block e,Braunkohle,500.0,03185,Teichland
SEE992645841813,HKW Moabit Gasturbine 6,hkw moabit gasturbine 6,Mineraloelprodukte,17.0,13353,Berlin
SEE993836152862,"Kraftwerk I, KT7",kraftwerk i kt7,Steinkohle,17.572,45772,Marl
SEE999977738880,IKW Deuben,ikw deuben,Braunkohle,67.0,06682,Teuchern
,,nan,Erdgas,41.97,,
,,nan,Biomasse,96.82,,
,,nan,Waerme,0.03,,
,,nan,Biomasse,109.68,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),7.92,,
,,nan,Mineraloelprodukte,0.13,,
,,nan,Steinkohle,3.55,,
,,nan,Batteriespeicher,5.94,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),6.26,,
,,nan,Wasser,0.78,,
,,nan,Erdgas,103.99,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),7.19,,
,,nan,Biomasse,47.53,,
,,nan,Mineraloelprodukte,24.56,,
,,nan,Steinkohle,9.5,,
,,nan,Biomasse,14.88,,
,,nan,Erdgas,11.5,,
,,nan,Batteriespeicher,1.16,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),4.18,,
,,nan,Biomasse,18.5,,
,,nan,Wasser,0.04,,
,,nan,Wasser,0.01,,
,,nan,Braunkohle,6.0,,
,,nan,Erdgas,95.97,,
,,nan,Grubengas,31.51,,
,,nan,Biomasse,13.37,,
,,nan,Wasser,4.0,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),0.19,,
,,nan,Mineraloelprodukte,0.82,,
,,nan,Batteriespeicher,0.3,,
,,nan,Biomasse,19.79,,
,,nan,Steinkohle,4.9,,
,,nan,Braunkohle,0.48,,
,,nan,Wasser,0.03,,
,,nan,Batteriespeicher,0.2,,
,,nan,Mineraloelprodukte,1.59,,
,,nan,Wasserstoff,0.0,,
,,nan,Erdgas,41.02,,
,,nan,Biomasse,16.71,,
,,nan,Wasser,86.47,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),5.34,,
,,nan,Grubengas,1.74,,
,,nan,Mineraloelprodukte,0.01,,
,,nan,Erdgas,36.07,,
,,nan,Biomasse,10.33,,
,,nan,Mineraloelprodukte,0.0,,
,,nan,Biomasse,50.03,,
,,nan,Geothermie,5.32,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),7.52,,
,,nan,Wasserstoff,0.03,,
,,nan,Abfall,2.7,,
,,nan,Batteriespeicher,0.07,,
,,nan,Erdgas,14.82,,
,,nan,Mineraloelprodukte,2.16,,
,,nan,Batteriespeicher,1.4,,
,,nan,Pumpspeicher,0.0,,
,,nan,Waerme,3.55,,
,,nan,Grubengas,0.01,,
,,nan,Erdgas,19.07,,
,,nan,Steinkohle,0.39,,
,,nan,Wasser,0.27,,
,,nan,Batteriespeicher,0.66,,
,,nan,Grubengas,0.14,,
,,nan,Biomasse,0.59,,
,,nan,Batteriespeicher,0.13,,
,,nan,Waerme,3.44,,
,,nan,Grubengas,51.17,,
,,nan,Wasser,3.07,,
,,nan,Biomasse,0.82,,
,,nan,Batteriespeicher,5.54,,
,,nan,Braunkohle,0.4,,
,,nan,Erdgas,64.32,,
,,nan,Waerme,5.72,,
,,nan,Mineraloelprodukte,1.75,,
,,nan,Abfall,0.11,,
,,nan,Erdgas,128.48,,
,,nan,Waerme,0.28,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),0.12,,
,,nan,Erdgas,45.92,,
,,nan,Mineraloelprodukte,0.14,,
,,nan,Batteriespeicher,0.04,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),0.2,,
,,nan,Waerme,0.03,,
,,nan,Braunkohle,1.56,,
,,nan,Mineraloelprodukte,5.32,,
,,nan,Abfall,0.0,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),1.19,,
,,nan,Erdgas,1.63,,
,,nan,Mineraloelprodukte,7.48,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),2.84,,
,,nan,Waerme,0.01,,
,,nan,Grubengas,1.88,,
,,nan,Biomasse,84.3,,
,,nan,Abfall,0.0,,
,,nan,Wasser,0.02,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),0.02,,
,,nan,Braunkohle,1.6,,
,,nan,Mineraloelprodukte,4.51,,
,,nan,Abfall,2.01,,
,,nan,Waerme,2.06,,
,,nan,Braunkohle,1.51,,
,,nan,Erdgas,42.44,,
,,nan,Erdgas,45.27,,
,,nan,Erdgas,37.95,,
,,nan,Steinkohle,14.7,,
,,nan,Braunkohle,1.0,,
,,nan,Mineraloelprodukte,0.03,,
,,nan,Waerme,0.0,,
,,nan,Erdgas,20.27,,
,,nan,Waerme,0.36,,
,,nan,Wasser,0.0,,
,,nan,Mineraloelprodukte,14.19,,
,,nan,Biomasse,23.6,,
,,nan,Wasser,0.07,,
,,nan,Mineraloelprodukte,0.39,,
,,nan,Abfall,2.33,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),0.72,,
,,nan,Sonstige Energietraeger (nicht erneuerbar),0.67,,
,,nan,Wasser,0.11,,
,,nan,Waerme,9.51,,
,,nan,Batteriespeicher,0.08,,
,,nan,Pumpspeicher,0.0,,
,,nan,SolareStrahlungsenergie,75.05,,
,,nan,SolareStrahlungsenergie,4.33,,
,,nan,SolareStrahlungsenergie,17.68,,
,,nan,SolareStrahlungsenergie,6.79,,
,,nan,SolareStrahlungsenergie,13.86,,
,,nan,SolareStrahlungsenergie,0.53,,
,,nan,SolareStrahlungsenergie,8.56,,
,,nan,SolareStrahlungsenergie,51.39,,
,,nan,SolareStrahlungsenergie,29.57,,
,,nan,SolareStrahlungsenergie,41.07,,
,,nan,SolareStrahlungsenergie,15.8,,
,,nan,SolareStrahlungsenergie,8.1,,
,,nan,SolareStrahlungsenergie,2.17,,
,,nan,SolareStrahlungsenergie,1.73,,
,,nan,SolareStrahlungsenergie,34.55,,
,,nan,SolareStrahlungsenergie,6.03,,
,,nan,Wind (onshore),44.16,,
,,nan,Wind (onshore),13.46,,
,,nan,Wind (onshore),276.24,,
,,nan,Wind (onshore),0.0,,
,,nan,Wind (onshore),3.8,,
,,nan,Wind (onshore),38.58,,
,,nan,Wind (onshore),125.01,,
,,nan,Wind (onshore),13.6,,
,,nan,Wind (onshore),455.46,,
,,nan,Wind (onshore),193.83,,
,,nan,Wind (onshore),885.39,,
,,nan,Wind (onshore),640.64,,
,,nan,Wind (onshore),65.49,,
,,nan,Wind (onshore),14.2,,
,,nan,Wind (onshore),79.7,,
,,nan,Wind (onshore),520.77,,
BNA0302,Frimmersdorf,frimmersdorf,Braunkohle,129.0,41517,Frimmersdorf
BNA0303,Frimmersdorf,frimmersdorf,Braunkohle,130.0,41517,Frimmersdorf
BNA0304,Frimmersdorf,frimmersdorf,Braunkohle,124.0,41517,Frimmersdorf
BNA0414,Westfalen,westfalen,Steinkohle,152.0,59071,Hamm-Uentrop
BNA0415,Westfalen,westfalen,Steinkohle,152.0,59071,Hamm-Uentrop
BNA0011,Papierfabrik Albbruck,papierfabrik albbruck,Steinkohle,28.0,79774,Albbruck
BNA1337a,Heizkraftwerk,heizkraftwerk,Erdgas,27.0,63741,Aschaffenburg
BNA0710,Niederaußem,niederaußem,Braunkohle,125.0,50129,Bergheim
BNA0711,Niederaußem,niederaußem,Braunkohle,125.0,50129,Bergheim
BNA0118,Heizkraftwerk Süd,heizkraftwerk süd,Erdgas,14.4,53121,Bonn
BNA0212,HKW II/B,hkw ii b,Steinkohle,133.0,47053,Duisburg
BNA1021,Weisweiler,weisweiler,Braunkohle,123.0,52249,Eschweiler-Weisweiler
BNA1022,Weisweiler,weisweiler,Braunkohle,135.0,52249,Eschweiler-Weisweiler
BNA0269,HKW Flensburg,hkw flensburg,Mineraloelprodukte,30.0,24939,Flensburg
BNA0307,Frimmersdorf,frimmersdorf,Braunkohle,128.0,41517,Frimmersdorf
BNA0308,Frimmersdorf,frimmersdorf,Braunkohle,136.0,41517,Frimmersdorf
BNA0305,Frimmersdorf,frimmersdorf,Braunkohle,130.0,41517,Grevenbroich-Frimmersdorf
BNA0306,Frimmersdorf,frimmersdorf,Braunkohle,132.0,41517,Grevenbroich-Frimmersdorf
BNA0309,Frimmersdorf,frimmersdorf,Braunkohle,135.0,41517,Grevenbroich-Frimmersdorf
BNA0310,Frimmersdorf,frimmersdorf,Braunkohle,138.0,41517,Grevenbroich-Frimmersdorf
BNA0311,Frimmersdorf,frimmersdorf,Braunkohle,131.0,41517,Grevenbroich-Frimmersdorf
BNA0312,Frimmersdorf,frimmersdorf,Braunkohle,133.0,41517,Grevenbroich-Frimmersdorf
BNA0376,Staudinger,staudinger,Steinkohle,293.0,63538,Großkrotzenburg
BNA0639,HKW Mannheim,hkw mannheim,Abfall,5.56,68169,Mannheim
BNA0812,Kraftwerk Veltheim,kraftwerk veltheim,Steinkohle,93.0,32457,Porta Westfalica
BNA0913,GuD Anlage Spreetal,gud anlage spreetal,Erdgas,50.0,2979,Spreetal
BNA0680,Mumsdorf,mumsdorf,Braunkohle,60.0,4613,Mumsdorf
BNA0059a,HKW Kassel,hkw kassel,Erdgas,12.2,34225,Baunatal
BNA0143,KW Mittelsbüren,kw mittelsbüren,Sonstige Energietraeger (nicht erneuerbar),110.0,28237,Bremen
BNA0187,Datteln,datteln,Steinkohle,95.0,45711,Datteln
BNA0188,Datteln,datteln,Steinkohle,95.0,45711,Datteln
BNA0189,Datteln,datteln,Steinkohle,113.0,45711,Datteln
BNA0375,Staudinger,staudinger,Steinkohle,249.0,63538,Großkrotzenburg
BNA0448,Shamrock,shamrock,Steinkohle,132.0,44653,Herne
BNA0638,HKW Mannheim,hkw mannheim,Abfall,2.78,68169,Mannheim
BNA1275,Kraftwerk Weinheim,kraftwerk weinheim,Erdgas,21.0,69469,Weinheim
BNA1276,Kraftwerk Weinheim,kraftwerk weinheim,Erdgas,21.0,69469,Weinheim
BNA0203,Knepper,knepper,Steinkohle,345.0,44357,Dortmund
BNA0215,KW Walsum,kw walsum,Steinkohle,129.0,47179,Duisburg
BNA0333,Scholven,scholven,Steinkohle,345.0,45896,Gelsenkirchen
BNA0334,Scholven,scholven,Steinkohle,345.0,45896,Gelsenkirchen
BNA0335,Scholven,scholven,Steinkohle,676.0,45896,Gelsenkirchen
BNA0447,KW Herne,kw herne,Steinkohle,133.0,44653,Herne
BNA0918a,Dow Stade,dow stade,Erdgas,190.0,21683,Stade
BNA1035,Kraftwerk Werdohl-Elverlingsen,kraftwerk werdohl-elverlingsen,Steinkohle,186.0,58791,Werdohl
BNA1338,Spitzenkraftwerk,spitzenkraftwerk,Mineraloelprodukte,19.0,94469,Deggendorf
BNA0933,Heizkraftwerk Stuttgart-Gaisburg,heizkraftwerk stuttgart-gaisburg,Erdgas,55.0,70376,Stuttgart
BNA0099,Gasturbinenkraftwerk Bielefeld Ummeln,gasturbinenkraftwerk bielefeld ummeln,Erdgas,55.0,33649,Bielefeld
BNA0355,Grafenrheinfeld,grafenrheinfeld,Kernenergie,1275.0,97506,Grafenrheinfeld
BNA0490b,Goldenberg,goldenberg,Braunkohle,45.0,50354,Hürth
BNA0642,GKM ,gkm,Steinkohle,202.5,68199,Mannheim
BNA0643,GKM ,gkm,Steinkohle,202.5,68199,Mannheim
BNA0681,Freimann GT 1,freimann gt 1,Erdgas,80.0,80807,München
BNA0682,Freimann GT 2,freimann gt 2,Erdgas,80.0,80807,München
BNA0813,Kraftwerk Veltheim,kraftwerk veltheim,Steinkohle,303.0,32457,Porta Westfalica
BNA0810,Kraftwerk Veltheim,kraftwerk veltheim,Erdgas,65.0,32457,Porta Westfalica
BNA0811,Kraftwerk Veltheim,kraftwerk veltheim,Erdgas,335.0,32457,Porta Westfalica
BNA0922a,GuD-Ikw Staßfurt,gud-ikw staßfurt,Erdgas,9.0,39418,Staßfurt
BNA0080,Lichterfelde,lichterfelde,Erdgas,144.0,12207,Berlin
BNA0140,KW Hastedt,kw hastedt,Erdgas,155.0,28207,Bremen
BNA0145,KW Hafen,kw hafen,Steinkohle,127.0,28237,Bremen
BNA0273,Heizkraftwerk FL,heizkraftwerk fl,Steinkohle,35.0,24939,Flensburg
BNA0274,Heizkraftwerk FL,heizkraftwerk fl,Steinkohle,23.0,24939,Flensburg
BNA0289a,HKW West,hkw west,Sonstige Energietraeger (nicht erneuerbar),19.7,60627,Frankfurt am Main
BNA0413a,Westfalen,westfalen,Steinkohle,284.0,59071,Hamm-Uentrop
BNA0735,Thyrow,thyrow,Erdgas,37.5,15806,Nunsdorf
BNA0736,Thyrow,thyrow,Erdgas,37.5,15806,Nunsdorf
BNA0737,Thyrow,thyrow,Erdgas,37.5,15806,Nunsdorf
BNA0799,Heizkraftwerk Pforzheim GmbH,heizkraftwerk pforzheim gmbh,Erdgas,11.3,75175,Pforzheim
BNA0413b,Westfalen,westfalen,Steinkohle,765.0,59071,Hamm-Uentrop
BNA1225,PWG,pwg,Erdgas,5.3,82380,Peißenberg
BNA1226,PWG,pwg,Erdgas,5.3,82380,Peißenberg
BNA0161,Brunsbüttel,brunsbüttel,Mineraloelprodukte,63.5,25541,Brunsbüttel
BNA0162,Brunsbüttel,brunsbüttel,Mineraloelprodukte,63.5,25541,Brunsbüttel
BNA0163,Brunsbüttel,brunsbüttel,Mineraloelprodukte,63.5,25541,Brunsbüttel
BNA0164,Brunsbüttel,brunsbüttel,Mineraloelprodukte,63.5,25541,Brunsbüttel
BNA0288,HKW Niederrad,hkw niederrad,Erdgas,56.0,60528,Frankfurt am Main
BNA0449,KW Herne,kw herne,Steinkohle,280.0,44653,Herne
BNA0661,Kraftwerk II,kraftwerk ii,Steinkohle,60.4,45772,Marl
BNA0989,KW West,kw west,Steinkohle,318.0,46562,Voerde
